VIN,ALERT_ID,COLLISION_SPEED,DATA_RECEIVED_TIMESTAMP,RECORDED_AT_TIMESTAMP,DEALER,DELTA_SPEED,EVENT_TYPE,IMPACT_DIRECTION,LOCATIONS,DRIVER_BEHAVIOUR,PEEK_ACCELERATION,SEVERITY,STATUS
a3a20093aff461b76,8c7972d8013fbbbe6c9069104ebe01ea9770d5cc887e554a2b7ed7b2526be43e,31.43,2025-04-28 09:01:16.000,2025-04-28 08:56:07.000,"{
  ""_id"": ""00CD0-E9EAD-18BD7-D6E00-01260-3"",
  ""name"": ""MOTOR ARJONA, S.L. (Torrejón de Ardoz) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",7.88,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -3.561404079861111e+00,
    ""latitude"": 4.041792534722222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:01.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -3.561399739583333e+00,
    ""latitude"": 4.041782552083333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:02.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -3.561378038194444e+00,
    ""latitude"": 4.041773654513889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:03.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -3.561369357638889e+00,
    ""latitude"": 4.041765407986111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:04.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -3.561380208333333e+00,
    ""latitude"": 4.041760199652778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:05.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -3.561378038194444e+00,
    ""latitude"": 4.041760199652778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:06.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -3.561378038194444e+00,
    ""latitude"": 4.041760199652778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 08:56:07.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.21,73,POTENTIAL
05e519d4ac8e938a7,925bc3de80ef0d6880ae9163d8b9aac0783153ac7145f3d1c254ef62c822ee53,43.15,2025-04-28 10:19:07.000,2025-04-28 10:18:14.000,"{
  ""_id"": ""00CD4-9EE13-5DA92-4CC00-01200-3"",
  ""name"": ""Toyota Łódź"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",5.28,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.953131293402778e+01,
    ""latitude"": 5.187758463541667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:08.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.953136284722222e+01,
    ""latitude"": 5.187753255208333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:09.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.953142578125000e+01,
    ""latitude"": 5.187746744791666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:10.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.953150173611111e+01,
    ""latitude"": 5.187738932291666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:11.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.953158420138889e+01,
    ""latitude"": 5.187729817708333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:12.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.953161892361111e+01,
    ""latitude"": 5.187725477430556e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:13.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.953161892361111e+01,
    ""latitude"": 5.187725694444445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 10:18:14.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.36,86,POTENTIAL
f8963314460f4a182,9edc5aff5eee13bd129f97a99c9c45b06e0820ed61770a7d805dc6a81dda9821,9.2,2025-04-28 07:44:44.000,2025-04-28 07:42:21.000,"{
  ""_id"": ""10ec40c8-808e-405f-a9db-2a0c72d74da2"",
  ""name"": ""Steven Eagell Toyota (Cambridge)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",2.99,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 7.198133680555556e-02,
    ""latitude"": 5.221509114583333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:15.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 7.202473958333333e-02,
    ""latitude"": 5.221508680555556e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:16.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 7.206814236111111e-02,
    ""latitude"": 5.221508463541667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:17.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 7.211588541666666e-02,
    ""latitude"": 5.221508246527777e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:18.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 7.213107638888890e-02,
    ""latitude"": 5.221508029513889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:19.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 7.213107638888890e-02,
    ""latitude"": 5.221508029513889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:20.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 7.213107638888890e-02,
    ""latitude"": 5.221508029513889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:42:21.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.3,87,POTENTIAL
822cfa8d08309cd05,a31d1fd174d300dad2c266014f50913e3873bd686f4c1484012c2c01140a14b6,10.24,2025-04-28 12:23:14.000,2025-04-28 12:22:10.000,"{
  ""_id"": ""00CD4-25F79-489D1-61800-01260-3"",
  ""name"": ""Autohaus Engelbart GmbH & Co. KG"",
  ""nmsc"": ""tdg"",
  ""country"": ""de""
}",2.43,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 8.190679253472222e+00,
    ""latitude"": 5.314177083333333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:04.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 8.190666232638890e+00,
    ""latitude"": 5.314177300347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:05.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 8.190655381944444e+00,
    ""latitude"": 5.314178385416667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:06.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 8.190655381944444e+00,
    ""latitude"": 5.314179904513889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:07.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 8.190655381944444e+00,
    ""latitude"": 5.314182291666667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:08.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 8.190672743055556e+00,
    ""latitude"": 5.314185112847223e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:09.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 8.190677083333334e+00,
    ""latitude"": 5.314185329861111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 12:22:10.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""High""
}",1.07,77,POTENTIAL
3dca7245de344bb5a,a591ac374cc266b8f6a983df035e77cb16ca442be026fa645e26f0ad23fbe1fd,,2025-04-28 06:58:46.000,2025-04-28 06:14:36.000,"{
  ""_id"": ""00CD0-E9EAD-17F82-B0400-01350-3"",
  ""name"": ""KAI MOTOR VALLÈS, S.L. (Granollers) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",,eCall,,"[
  {
    ""position"": 0,
    ""longitude"": 2.227987000000000e+00,
    ""latitude"": 4.155475900000000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 06:14:36.000 Z""
  }
]","{
  ""acceleratorUsage"": null,
  ""breakUsage"": null,
  ""steerUsage"": null
}",,,COLLISION_CONFIRMED
b2386fafff892f2b2,a66e1ddc00c2d354e8dba4ff8f3a615315d4de8ad9ec2bb3ea44c735f70bdef5,39.2,2025-04-28 09:34:56.000,2025-04-28 09:29:42.000,"{
  ""_id"": ""00CD0-E9EAD-18784-84E00-01260-3"",
  ""name"": ""TALLERS BALLÚS, S.L. (Manresa) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",3.12,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.685980902777778e+00,
    ""latitude"": 4.166392578125000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:36.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.686009114583333e+00,
    ""latitude"": 4.166380642361111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:37.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.686039496527778e+00,
    ""latitude"": 4.166368489583333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:38.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.686059027777778e+00,
    ""latitude"": 4.166356987847222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:39.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.686080729166667e+00,
    ""latitude"": 4.166346788194444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:40.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.686095920138889e+00,
    ""latitude"": 4.166338541666666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:41.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.686104600694444e+00,
    ""latitude"": 4.166333550347223e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:29:42.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""Medium""
}",1.77,77,POTENTIAL
2721d00ca143437a0,b19b67ccb750b117de8cc0664c6d3777773565ee1d24e3c2e2766c132b97be72,,2025-04-28 14:09:56.000,2025-04-28 13:12:37.000,"{
  ""_id"": ""00CD0-E9EAD-23793-AD200-01260-3"",
  ""name"": ""Salon Lexus Warszawa-Puławska"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",,eCall,,"[
  {
    ""position"": 0,
    ""longitude"": 2.106956400000000e+01,
    ""latitude"": 5.224631300000000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 13:12:37.000 Z""
  }
]","{
  ""acceleratorUsage"": null,
  ""breakUsage"": null,
  ""steerUsage"": null
}",,,COLLISION_CONFIRMED
9bf4a8ab5df6f15b4,b3c80d07bdea6b5ce2d437219d268fa549e7eb736ddcbaadb9967f3021a445fa,7.91,2025-04-28 07:51:34.000,2025-04-28 07:47:50.000,"{
  ""_id"": ""00CD0-E9EAD-237FB-2D600-01260-3"",
  ""name"": ""Salon Lexus Trójmiasto"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",4.28,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.556976779513889e+01,
    ""latitude"": 5.417661241319445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:44.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.556976996527778e+01,
    ""latitude"": 5.417660807291666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:45.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.556976996527778e+01,
    ""latitude"": 5.417660807291666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:46.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.556976996527778e+01,
    ""latitude"": 5.417658637152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:47.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.556975911458333e+01,
    ""latitude"": 5.417656684027778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:48.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.556976128472222e+01,
    ""latitude"": 5.417656250000000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:49.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.556976345486111e+01,
    ""latitude"": 5.417656467013889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:47:50.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.2,88,POTENTIAL
fd56f30f183aea35d,b84117e9adc174abc41c8950d7c8b81c1bddd39c7d282e1ff8b0b83e08604eae,7.33,2025-04-28 16:13:58.000,2025-04-28 16:13:19.000,"{
  ""_id"": ""00CD0-E9EAD-17F44-A0000-01350-3"",
  ""name"": ""HISPANO JAPONESA MOTORS, SLU (Rivas Vaciamadrid) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",3.31,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -3.710533854166667e+00,
    ""latitude"": 4.041438802083334e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:13.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -3.710544704861111e+00,
    ""latitude"": 4.041439019097222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:14.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -3.710562065972222e+00,
    ""latitude"": 4.041439453125000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:15.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -3.710583767361111e+00,
    ""latitude"": 4.041440104166666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:16.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -3.710601128472222e+00,
    ""latitude"": 4.041440321180556e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:17.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -3.710603298611111e+00,
    ""latitude"": 4.041440538194445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:18.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -3.710605468750000e+00,
    ""latitude"": 4.041440538194445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 16:13:19.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""Low"",
  ""steerUsage"": ""High""
}",1.42,93,POTENTIAL
97d8b62c311ae055c,b8d52c47b5e85fe45023b4bcaa48cf2bd9e5bc5ba969db9320ab4309d6c7a7a6,21.98,2025-04-28 11:48:45.000,2025-04-28 11:47:45.000,"{
  ""_id"": ""6b58f9c4-ab94-4534-9fd8-da8c37e73942"",
  ""name"": ""Lexus Stockport"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",8.07,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -2.229403211805555e+00,
    ""latitude"": 5.332663628472222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:39.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -2.229381510416667e+00,
    ""latitude"": 5.332670355902778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:40.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -2.229361979166667e+00,
    ""latitude"": 5.332677083333333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:41.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -2.229340277777778e+00,
    ""latitude"": 5.332683376736111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:42.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -2.229320746527778e+00,
    ""latitude"": 5.332689236111111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:43.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -2.229312065972222e+00,
    ""latitude"": 5.332692057291667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:44.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -2.229309895833333e+00,
    ""latitude"": 5.332692925347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 11:47:45.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.41,85,POTENTIAL
5d2be59f5d9ba52ef,b911562afb048186bf2260e2d4c06e19bb7b5f41e34f31b56309a1994fab106a,15.73,2025-04-28 09:40:39.000,2025-04-28 09:39:08.000,"{
  ""_id"": ""00CD0-E9EAD-1B7F4-C2200-01350-3"",
  ""name"": ""MEDIMOTORS PREMIUM S.L. - Lexus Alicante - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",16.85,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -3.948806423611111e-01,
    ""latitude"": 3.841673611111111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:02.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -3.949739583333333e-01,
    ""latitude"": 3.841680338541666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:03.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -3.950477430555556e-01,
    ""latitude"": 3.841685546875000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:04.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -3.951236979166667e-01,
    ""latitude"": 3.841691406250000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:05.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -3.951953125000000e-01,
    ""latitude"": 3.841697048611111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:06.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -3.952343750000000e-01,
    ""latitude"": 3.841700303819444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:07.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -3.952365451388889e-01,
    ""latitude"": 3.841700520833334e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 09:39:08.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.44,80,POTENTIAL
13f86f605909c85d9,c2cb983eb8d24f8330338d780acdd771a740dd3a03727a66c99f430d2dbc0503,6.32,2025-04-28 07:54:19.000,2025-04-28 07:53:58.000,"{
  ""_id"": ""faf923a3-b0fe-469b-ab39-99ba8616708a"",
  ""name"": ""Lexus Derby"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",2.79,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:52.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:53.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:54.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:55.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:56.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:57.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:53:58.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""Low""
}",1.42,100,POTENTIAL
a40b6d953aa28beb6,c92e1bf2b1abe04d2d1b1057d92338979822ddcd93a9628e0f986986bdba8271,0,2025-04-28 15:16:50.000,2025-04-28 15:16:09.000,"{
  ""_id"": ""00CD0-E9EAD-16584-71200-01260-3"",
  ""name"": ""AURA MOTOR, S.L.- Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",4.48,Minor Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 2.493394097222222e+00,
    ""latitude"": 4.218376736111111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:03.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 2.493404947916666e+00,
    ""latitude"": 4.218375000000000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:04.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 2.493411458333334e+00,
    ""latitude"": 4.218374131944444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:05.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 2.493411458333334e+00,
    ""latitude"": 4.218374131944444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:06.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 2.493411458333334e+00,
    ""latitude"": 4.218373914930555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:07.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 2.493409288194445e+00,
    ""latitude"": 4.218373914930555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:08.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 2.493407118055555e+00,
    ""latitude"": 4.218373697916667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 15:16:09.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.34,77,POTENTIAL
7c59f08b78192f98a,cb8dbd295f043834c11ff52973a241aa7ecfcb109e293eae2503c92af6b16882,7.64,2025-04-28 07:16:18.000,2025-04-28 07:13:49.000,"{
  ""_id"": ""635968f2-ed30-40d1-b33a-b8739aa10148"",
  ""name"": ""Jemca (Sidcup)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",4.23,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:43.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:44.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:45.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:46.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:47.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:48.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-28 07:13:49.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""Medium""
}",1.1,71,POTENTIAL
